No.,Time,Source,Destination,Protocol,Length,Info,Type,Type_of_attack
12,2025-06-30 10:57:34,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http > 192.168.100.1:ftp_data RA",Attack,DoS (TCP Flood)
13,2025-06-30 10:57:34,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:ftp_data > 192.168.100.19:pop3 S",Non-Attack,No Attack
14,2025-06-30 10:57:34,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:pop3 > 192.168.100.1:ftp_data RA",Non-Attack,No Attack
15,2025-06-30 10:57:35,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:ftp_data > 192.168.100.19:https S",Attack,Port Scan (Nmap)
16,2025-06-30 10:57:35,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:https > 192.168.100.1:ftp_data RA",Non-Attack,No Attack
17,2025-06-30 10:57:35,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:ftp_data > 192.168.100.19:imaps S",Non-Attack,No Attack
18,2025-06-30 10:57:35,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:imaps > 192.168.100.1:ftp_data RA",Non-Attack,No Attack
19,2025-06-30 10:57:35,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:ftp_data > 192.168.100.19:pop3s S",Non-Attack,No Attack
20,2025-06-30 10:57:35,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:pop3s > 192.168.100.1:ftp_data RA",Non-Attack,No Attack
21,2025-06-30 10:57:36,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:ftp_data > 192.168.100.19:ms_wbt_server S",Non-Attack,No Attack
22,2025-06-30 10:57:36,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:ms_wbt_server > 192.168.100.1:ftp_data RA",Non-Attack,No Attack
23,2025-06-30 10:57:36,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:ftp_data > 192.168.100.19:postgresql S",Attack,DoS (TCP Flood), Port Scan (Nmap)
24,2025-06-30 10:57:36,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:postgresql > 192.168.100.1:ftp_data RA",Attack,DoS (TCP Flood)
25,2025-06-30 10:57:36,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:ftp_data > 192.168.100.19:mysql S",Non-Attack,No Attack
26,2025-06-30 10:57:36,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:mysql > 192.168.100.1:ftp_data RA",Non-Attack,No Attack
27,2025-06-30 10:57:57,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:44712 > 192.168.100.19:ms_wbt_server S",Non-Attack,No Attack
28,2025-06-30 10:57:57,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:ms_wbt_server > 192.168.100.1:44712 RA",Non-Attack,No Attack
29,2025-06-30 10:57:57,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:56444 > 192.168.100.19:ms_wbt_server S",Non-Attack,No Attack
30,2025-06-30 10:57:57,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:ms_wbt_server > 192.168.100.1:56444 RA",Non-Attack,No Attack
31,2025-06-30 10:57:57,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:21278 > 192.168.100.19:http S",Non-Attack,No Attack
32,2025-06-30 10:57:57,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http > 192.168.100.1:21278 RA",Non-Attack,No Attack
33,2025-06-30 10:57:57,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:1090 > 192.168.100.19:http_alt S",Attack,Port Scan (Nmap)
34,2025-06-30 10:57:57,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http_alt > 192.168.100.1:1090 RA",Non-Attack,No Attack
35,2025-06-30 10:57:57,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:44593 > 192.168.100.19:ms_wbt_server S",Non-Attack,No Attack
36,2025-06-30 10:57:57,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:ms_wbt_server > 192.168.100.1:44593 RA",Non-Attack,No Attack
37,2025-06-30 10:57:57,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:1029 > 192.168.100.19:https S",Attack,DoS (TCP Flood)
38,2025-06-30 10:57:58,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:https > 192.168.100.1:1029 RA",Attack,DoS (TCP Flood)
39,2025-06-30 10:57:58,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:27985 > 192.168.100.19:https S",Non-Attack,No Attack
40,2025-06-30 10:57:58,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:https > 192.168.100.1:27985 RA",Non-Attack,No Attack
41,2025-06-30 10:57:58,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:60316 > 192.168.100.19:http_alt S",Non-Attack,No Attack
42,2025-06-30 10:57:58,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http_alt > 192.168.100.1:60316 RA",Non-Attack,No Attack
43,2025-06-30 10:57:58,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:1383 > 192.168.100.19:https S",Non-Attack,No Attack
44,2025-06-30 10:57:58,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:https > 192.168.100.1:1383 RA",Non-Attack,No Attack
45,2025-06-30 10:57:58,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:53686 > 192.168.100.19:http_alt S",Non-Attack,No Attack
46,2025-06-30 10:57:58,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http_alt > 192.168.100.1:53686 RA",Non-Attack,No Attack
47,2025-06-30 10:57:58,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:25806 > 192.168.100.19:http_alt S",Non-Attack,No Attack
48,2025-06-30 10:57:58,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http_alt > 192.168.100.1:25806 RA",Non-Attack,No Attack
49,2025-06-30 10:57:58,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:64822 > 192.168.100.19:http S",Attack,DoS (TCP Flood), Port Scan (Nmap)
50,2025-06-30 10:57:58,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http > 192.168.100.1:64822 RA",Attack,DoS (TCP Flood)
51,2025-06-30 10:57:58,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:8611 > 192.168.100.19:https S",Non-Attack,No Attack
52,2025-06-30 10:57:58,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:https > 192.168.100.1:8611 RA",Non-Attack,No Attack
53,2025-06-30 10:57:59,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:18668 > 192.168.100.19:http_alt S",Non-Attack,No Attack
54,2025-06-30 10:57:59,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http_alt > 192.168.100.1:18668 RA",Non-Attack,No Attack
55,2025-06-30 10:57:59,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:35732 > 192.168.100.19:http S",Non-Attack,No Attack
56,2025-06-30 10:57:59,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http > 192.168.100.1:35732 RA",Non-Attack,No Attack
57,2025-06-30 10:57:59,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:53441 > 192.168.100.19:http S",Non-Attack,No Attack
58,2025-06-30 10:57:59,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http > 192.168.100.1:53441 RA",Non-Attack,No Attack
59,2025-06-30 10:57:59,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:9834 > 192.168.100.19:http_alt S",Non-Attack,No Attack
60,2025-06-30 10:57:59,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http_alt > 192.168.100.1:9834 RA",Non-Attack,No Attack
61,2025-06-30 10:57:59,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:51867 > 192.168.100.19:http S",Attack,DoS (TCP Flood)
62,2025-06-30 10:57:59,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http > 192.168.100.1:51867 RA",Attack,DoS (TCP Flood)
63,2025-06-30 10:57:59,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:59184 > 192.168.100.19:http S",Non-Attack,No Attack
64,2025-06-30 10:57:59,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http > 192.168.100.1:59184 RA",Non-Attack,No Attack
65,2025-06-30 10:58:00,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:45049 > 192.168.100.19:https S",Non-Attack,No Attack
66,2025-06-30 10:58:00,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:https > 192.168.100.1:45049 RA",Non-Attack,No Attack
67,2025-06-30 10:58:00,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:7739 > 192.168.100.19:http_alt S",Non-Attack,No Attack
68,2025-06-30 10:58:00,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http_alt > 192.168.100.1:7739 RA",Non-Attack,No Attack
69,2025-06-30 10:58:00,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:26299 > 192.168.100.19:http S",Non-Attack,No Attack
70,2025-06-30 10:58:00,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http > 192.168.100.1:26299 RA",Non-Attack,No Attack
71,2025-06-30 10:58:00,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:31963 > 192.168.100.19:http S",Non-Attack,No Attack
72,2025-06-30 10:58:00,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http > 192.168.100.1:31963 RA",Non-Attack,No Attack
73,2025-06-30 10:58:00,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:5874 > 192.168.100.19:http S",Attack,DoS (TCP Flood)
74,2025-06-30 10:58:00,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http > 192.168.100.1:5874 RA",Attack,DoS (TCP Flood)
75,2025-06-30 10:58:00,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:55143 > 192.168.100.19:https S",Non-Attack,No Attack
76,2025-06-30 10:58:00,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:https > 192.168.100.1:55143 RA",Non-Attack,No Attack
77,2025-06-30 10:58:00,192.168.100.11,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.11 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
78,2025-06-30 10:58:00,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:15935 > 192.168.100.19:http S",Non-Attack,No Attack
79,2025-06-30 10:58:00,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http > 192.168.100.1:15935 RA",Non-Attack,No Attack
80,2025-06-30 10:58:00,192.168.100.12,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.12 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
81,2025-06-30 10:58:00,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:15402 > 192.168.100.19:http S",Non-Attack,No Attack
82,2025-06-30 10:58:01,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http > 192.168.100.1:15402 RA",Non-Attack,No Attack
83,2025-06-30 10:58:01,192.168.100.11,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.11 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
84,2025-06-30 10:58:01,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:36047 > 192.168.100.19:ms_wbt_server S",Attack,Port Scan (Nmap)
85,2025-06-30 10:58:01,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:ms_wbt_server > 192.168.100.1:36047 RA",Non-Attack,No Attack
86,2025-06-30 10:58:01,192.168.100.12,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.12 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
87,2025-06-30 10:58:01,192.168.100.11,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.11 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
88,2025-06-30 10:58:01,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:63343 > 192.168.100.19:http_alt S",Non-Attack,No Attack
89,2025-06-30 10:58:01,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http_alt > 192.168.100.1:63343 RA",Non-Attack,No Attack
90,2025-06-30 10:58:01,192.168.100.12,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.12 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
91,2025-06-30 10:58:01,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:59239 > 192.168.100.19:http S",Attack,DoS (TCP Flood)
92,2025-06-30 10:58:01,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http > 192.168.100.1:59239 RA",Attack,DoS (TCP Flood)
93,2025-06-30 10:58:01,192.168.100.11,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.11 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
94,2025-06-30 10:58:01,192.168.100.12,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.12 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
95,2025-06-30 10:58:01,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:15343 > 192.168.100.19:https S",Non-Attack,No Attack
96,2025-06-30 10:58:02,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:https > 192.168.100.1:15343 RA",Non-Attack,No Attack
97,2025-06-30 10:58:03,192.168.100.13,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.13 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
98,2025-06-30 10:58:03,192.168.100.14,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.14 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
99,2025-06-30 10:58:03,192.168.100.11,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.11 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
100,2025-06-30 10:58:03,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:61944 > 192.168.100.19:http S",Non-Attack,No Attack
101,2025-06-30 10:58:03,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http > 192.168.100.1:61944 RA",Non-Attack,No Attack
102,2025-06-30 10:58:03,192.168.100.12,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.12 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
103,2025-06-30 10:58:04,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:5055 > 192.168.100.19:https S",Non-Attack,No Attack
104,2025-06-30 10:58:04,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:https > 192.168.100.1:5055 RA",Non-Attack,No Attack
105,2025-06-30 10:58:04,192.168.100.11,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.11 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
106,2025-06-30 10:58:04,192.168.100.14,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.14 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
107,2025-06-30 10:58:04,192.168.100.13,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.13 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
108,2025-06-30 10:58:04,192.168.100.12,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.12 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
109,2025-06-30 10:58:04,192.168.100.11,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.11 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
110,2025-06-30 10:58:04,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:16122 > 192.168.100.19:https S",Non-Attack,No Attack
111,2025-06-30 10:58:04,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:https > 192.168.100.1:16122 RA",Non-Attack,No Attack
112,2025-06-30 10:58:05,192.168.100.14,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.14 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
113,2025-06-30 10:58:05,192.168.100.13,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.13 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
114,2025-06-30 10:58:05,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:54667 > 192.168.100.19:ms_wbt_server S",Attack,Port Scan (Nmap)
115,2025-06-30 10:58:05,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:ms_wbt_server > 192.168.100.1:54667 RA",Non-Attack,No Attack
116,2025-06-30 10:58:05,192.168.100.12,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.12 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
117,2025-06-30 10:58:05,192.168.100.11,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.11 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
118,2025-06-30 10:58:05,192.168.100.14,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.14 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
119,2025-06-30 10:58:05,192.168.100.13,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.13 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
120,2025-06-30 10:58:05,192.168.100.17,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.17 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
121,2025-06-30 10:58:06,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:50091 > 192.168.100.19:https S",Attack,DoS (TCP Flood)
122,2025-06-30 10:58:06,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:https > 192.168.100.1:50091 RA",Attack,DoS (TCP Flood)
123,2025-06-30 10:58:06,192.168.100.12,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.12 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
124,2025-06-30 10:58:06,192.168.100.11,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.11 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
125,2025-06-30 10:58:06,192.168.100.14,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.14 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
126,2025-06-30 10:58:06,192.168.100.15,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.15 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
127,2025-06-30 10:58:06,192.168.100.13,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.13 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
128,2025-06-30 10:58:06,192.168.100.11,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.11 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
129,2025-06-30 10:58:07,192.168.100.17,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.17 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
130,2025-06-30 10:58:07,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:43541 > 192.168.100.19:http S",Non-Attack,No Attack
131,2025-06-30 10:58:07,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http > 192.168.100.1:43541 RA",Non-Attack,No Attack
132,2025-06-30 10:58:07,192.168.100.12,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.12 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
133,2025-06-30 10:58:07,192.168.100.14,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.14 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
134,2025-06-30 10:58:07,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:3253 > 192.168.100.19:https S",Non-Attack,No Attack
135,2025-06-30 10:58:07,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:https > 192.168.100.1:3253 RA",Non-Attack,No Attack
136,2025-06-30 10:58:08,192.168.100.18,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.18 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
137,2025-06-30 10:58:08,192.168.100.17,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.17 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
138,2025-06-30 10:58:08,192.168.100.13,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.13 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
139,2025-06-30 10:58:08,192.168.100.11,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.11 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
140,2025-06-30 10:58:08,192.168.100.15,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.15 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
141,2025-06-30 10:58:08,192.168.100.12,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.12 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
142,2025-06-30 10:58:08,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:57076 > 192.168.100.19:http_alt S",Non-Attack,No Attack
143,2025-06-30 10:58:08,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http_alt > 192.168.100.1:57076 RA",Non-Attack,No Attack
144,2025-06-30 10:58:09,192.168.100.14,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.14 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
145,2025-06-30 10:58:09,192.168.100.18,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.18 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
146,2025-06-30 10:58:09,192.168.100.16,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.16 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
147,2025-06-30 10:58:09,192.168.100.15,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.15 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
148,2025-06-30 10:58:09,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:64958 > 192.168.100.19:http_alt S",Non-Attack,No Attack
149,2025-06-30 10:58:09,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http_alt > 192.168.100.1:64958 RA",Non-Attack,No Attack
150,2025-06-30 10:58:09,192.168.100.11,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.11 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
151,2025-06-30 10:58:09,192.168.100.17,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.17 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
152,2025-06-30 10:58:10,192.168.100.13,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.13 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
153,2025-06-30 10:58:10,192.168.100.14,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.14 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
154,2025-06-30 10:58:10,192.168.100.12,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.12 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
155,2025-06-30 10:58:10,192.168.100.18,192.168.100.255,ICMP,42,"Ether / IP / ICMP 192.168.100.18 > 192.168.100.255 echo-request 0",Attack,Smurf Attack
156,2025-06-30 10:58:10,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:55604 > 192.168.100.19:http S",Non-Attack,No Attack
157,2025-06-30 10:58:10,192.168.100.19,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.19:http > 192.168.100.1:55604 RA",Non-Attack,No Attack
