No.,Time,Source,Destination,Protocol,Length,Info,Type,Type_of_attack
20,2025-07-07 12:18:41,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:ms_wbt_server > 192.168.100.1:43127 RA",Non-Attack,No Attack
21,2025-07-07 12:18:41,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:21827 > 192.168.100.14:http_alt S",Non-Attack,No Attack
22,2025-07-07 12:18:42,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http_alt > 192.168.100.1:21827 RA",Non-Attack,No Attack
23,2025-07-07 12:18:42,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:26907 > 192.168.100.14:ms_wbt_server S",Attack,DoS (TCP Flood)
24,2025-07-07 12:18:42,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:ms_wbt_server > 192.168.100.1:26907 RA",Non-Attack,No Attack
25,2025-07-07 12:18:42,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:46813 > 192.168.100.14:https S",Non-Attack,No Attack
26,2025-07-07 12:18:42,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:https > 192.168.100.1:46813 RA",Non-Attack,No Attack
27,2025-07-07 12:18:42,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:44301 > 192.168.100.14:ms_wbt_server S",Non-Attack,No Attack
28,2025-07-07 12:18:42,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:ms_wbt_server > 192.168.100.1:44301 RA",Attack,DoS (TCP Flood)
29,2025-07-07 12:18:42,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:33088 > 192.168.100.14:https S",Non-Attack,No Attack
30,2025-07-07 12:18:42,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:https > 192.168.100.1:33088 RA",Non-Attack,No Attack
31,2025-07-07 12:18:42,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:26331 > 192.168.100.14:http S",Attack,Port Scan (Nmap)
32,2025-07-07 12:18:42,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http > 192.168.100.1:26331 RA",Non-Attack,No Attack
33,2025-07-07 12:18:42,192.168.100.1,192.168.100.18,TCP,54,"Ether / IP / TCP 192.168.100.1:54494 > 192.168.100.18:https S",Non-Attack,No Attack
34,2025-07-07 12:18:42,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:52012 > 192.168.100.14:http_alt S",Attack,DoS (TCP Flood)
35,2025-07-07 12:18:42,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http_alt > 192.168.100.1:52012 RA",Non-Attack,No Attack
36,2025-07-07 12:18:42,192.168.100.1,192.168.100.16,TCP,54,"Ether / IP / TCP 192.168.100.1:19215 > 192.168.100.16:https S",Non-Attack,No Attack
37,2025-07-07 12:18:42,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:2850 > 192.168.100.14:http_alt S",Non-Attack,No Attack
38,2025-07-07 12:18:42,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http_alt > 192.168.100.1:2850 RA",Non-Attack,No Attack
39,2025-07-07 12:18:42,192.168.100.1,192.168.100.18,ARP,42,"Ether / ARP who has 192.168.100.18 says 192.168.100.1",Non-Attack,No Attack
40,2025-07-07 12:18:42,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:65049 > 192.168.100.14:https S",Non-Attack,No Attack
41,2025-07-07 12:18:42,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:https > 192.168.100.1:65049 RA",Non-Attack,No Attack
42,2025-07-07 12:18:42,192.168.100.1,192.168.100.16,ARP,42,"Ether / ARP who has 192.168.100.16 says 192.168.100.1",Non-Attack,No Attack
43,2025-07-07 12:18:43,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:46233 > 192.168.100.14:http_alt S",Non-Attack,No Attack
44,2025-07-07 12:18:43,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http_alt > 192.168.100.1:46233 RA",Attack,DoS (TCP Flood)
45,2025-07-07 12:18:43,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:65444 > 192.168.100.14:http S",Non-Attack,No Attack
46,2025-07-07 12:18:43,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http > 192.168.100.1:65444 RA",Non-Attack,No Attack
47,2025-07-07 12:18:43,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:37449 > 192.168.100.14:https S",Attack,DoS (TCP Flood)
48,2025-07-07 12:18:43,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:https > 192.168.100.1:37449 RA",Non-Attack,No Attack
49,2025-07-07 12:18:43,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:1884 > 192.168.100.14:http S",Non-Attack,No Attack
50,2025-07-07 12:18:43,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http > 192.168.100.1:1884 RA",Non-Attack,No Attack
51,2025-07-07 12:18:43,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:42208 > 192.168.100.14:http_alt S",Non-Attack,No Attack
52,2025-07-07 12:18:43,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http_alt > 192.168.100.1:42208 RA",Non-Attack,No Attack
53,2025-07-07 12:18:43,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:53495 > 192.168.100.14:ms_wbt_server S",Attack,Port Scan (Nmap)
54,2025-07-07 12:18:43,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:ms_wbt_server > 192.168.100.1:53495 RA",Non-Attack,No Attack
55,2025-07-07 12:18:43,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:8678 > 192.168.100.14:http S",Non-Attack,No Attack
56,2025-07-07 12:18:43,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http > 192.168.100.1:8678 RA",Attack,DoS (TCP Flood)
57,2025-07-07 12:18:44,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:57429 > 192.168.100.14:https S",Non-Attack,No Attack
58,2025-07-07 12:18:44,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:https > 192.168.100.1:57429 RA",Non-Attack,No Attack
59,2025-07-07 12:18:44,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:36748 > 192.168.100.19:ms_wbt_server S",Attack,DoS (TCP Flood)
60,2025-07-07 12:18:44,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:33696 > 192.168.100.14:http S",Non-Attack,No Attack
61,2025-07-07 12:18:44,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http > 192.168.100.1:33696 RA",Non-Attack,No Attack
62,2025-07-07 12:18:44,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:60851 > 192.168.100.14:ms_wbt_server S",Non-Attack,No Attack
63,2025-07-07 12:18:44,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:ms_wbt_server > 192.168.100.1:60851 RA",Non-Attack,No Attack
64,2025-07-07 12:18:44,192.168.100.1,192.168.100.19,ARP,42,"Ether / ARP who has 192.168.100.19 says 192.168.100.1",Non-Attack,No Attack
65,2025-07-07 12:18:44,192.168.100.1,192.168.100.17,TCP,54,"Ether / IP / TCP 192.168.100.1:55555 > 192.168.100.17:http S",Non-Attack,No Attack
66,2025-07-07 12:18:44,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:34947 > 192.168.100.14:https S",Non-Attack,No Attack
67,2025-07-07 12:18:44,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:https > 192.168.100.1:34947 RA",Non-Attack,No Attack
68,2025-07-07 12:18:44,192.168.100.1,192.168.100.17,ARP,42,"Ether / ARP who has 192.168.100.17 says 192.168.100.1",Non-Attack,No Attack
69,2025-07-07 12:18:44,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:54013 > 192.168.100.14:https S",Non-Attack,No Attack
70,2025-07-07 12:18:44,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:https > 192.168.100.1:54013 RA",Non-Attack,No Attack
71,2025-07-07 12:18:45,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:36818 > 192.168.100.14:http S",Attack,DoS (TCP Flood)
72,2025-07-07 12:18:45,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http > 192.168.100.1:36818 RA",Attack,DoS (TCP Flood)
73,2025-07-07 12:18:45,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:4126 > 192.168.100.14:http S",Non-Attack,No Attack
74,2025-07-07 12:18:45,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http > 192.168.100.1:4126 RA",Non-Attack,No Attack
75,2025-07-07 12:18:45,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:41152 > 192.168.100.14:http_alt S",Attack,Port Scan (Nmap)
76,2025-07-07 12:18:45,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http_alt > 192.168.100.1:41152 RA",Non-Attack,No Attack
77,2025-07-07 12:18:45,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:53873 > 192.168.100.14:http_alt S",Non-Attack,No Attack
78,2025-07-07 12:18:45,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http_alt > 192.168.100.1:53873 RA",Non-Attack,No Attack
79,2025-07-07 12:18:45,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:63688 > 192.168.100.14:ms_wbt_server S",Non-Attack,No Attack
80,2025-07-07 12:18:45,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:ms_wbt_server > 192.168.100.1:63688 RA",Non-Attack,No Attack
81,2025-07-07 12:18:45,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:58121 > 192.168.100.14:http_alt S",Non-Attack,No Attack
82,2025-07-07 12:18:45,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http_alt > 192.168.100.1:58121 RA",Non-Attack,No Attack
83,2025-07-07 12:18:45,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:21138 > 192.168.100.14:ms_wbt_server S",Attack,DoS (TCP Flood)
84,2025-07-07 12:18:45,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:ms_wbt_server > 192.168.100.1:21138 RA",Attack,DoS (TCP Flood)
85,2025-07-07 12:18:45,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:32293 > 192.168.100.14:https S",Non-Attack,No Attack
86,2025-07-07 12:18:45,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:https > 192.168.100.1:32293 RA",Non-Attack,No Attack
87,2025-07-07 12:18:45,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:2231 > 192.168.100.14:http S",Attack,Port Scan (Nmap)
88,2025-07-07 12:18:45,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http > 192.168.100.1:2231 RA",Non-Attack,No Attack
89,2025-07-07 12:18:45,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:320 > 192.168.100.14:http S",Non-Attack,No Attack
90,2025-07-07 12:18:45,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http > 192.168.100.1:320 RA",Non-Attack,No Attack
91,2025-07-07 12:18:46,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:7456 > 192.168.100.14:https S",Non-Attack,No Attack
92,2025-07-07 12:18:46,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:https > 192.168.100.1:7456 RA",Non-Attack,No Attack
93,2025-07-07 12:18:46,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:12806 > 192.168.100.14:http S",Non-Attack,No Attack
94,2025-07-07 12:18:46,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:http > 192.168.100.1:12806 RA",Non-Attack,No Attack
95,2025-07-07 12:18:46,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:21665 > 192.168.100.14:https S",Attack,DoS (TCP Flood)
96,2025-07-07 12:18:46,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:https > 192.168.100.1:21665 RA",Attack,DoS (TCP Flood)
97,2025-07-07 12:18:46,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:46289 > 192.168.100.14:ms_wbt_server S",Non-Attack,No Attack
98,2025-07-07 12:18:46,192.168.100.14,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.14:ms_wbt_server > 192.168.100.1:46289 RA",Non-Attack,No Attack
99,2025-07-07 12:18:47,192.168.100.1,192.168.100.14,TCP,54,"Ether / IP / TCP 192.168.100.1:50156 > 192.168.100.14:https S",Non-Attack,No Attack
