No.,Time,Source,Destination,Protocol,Length,Info,Type,Type_of_attack
49,2025-07-07 12:18:42,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:40433 > 192.168.100.12:ms_wbt_server S",Non-Attack,No Attack
50,2025-07-07 12:18:42,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:ms_wbt_server > 192.168.100.1:40433 RA",Non-Attack,No Attack
51,2025-07-07 12:18:42,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:46720 > 192.168.100.12:ms_wbt_server S",Non-Attack,No Attack
52,2025-07-07 12:18:42,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:ms_wbt_server > 192.168.100.1:46720 RA",Non-Attack,No Attack
53,2025-07-07 12:18:42,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:9032 > 192.168.100.12:https S",Attack,Port Scan (Nmap)
54,2025-07-07 12:18:42,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:https > 192.168.100.1:9032 RA",Non-Attack,No Attack
55,2025-07-07 12:18:42,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:25455 > 192.168.100.12:https S",Non-Attack,No Attack
56,2025-07-07 12:18:42,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:https > 192.168.100.1:25455 RA",Attack,DoS (TCP Flood)
57,2025-07-07 12:18:42,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:52441 > 192.168.100.12:http S",Non-Attack,No Attack
58,2025-07-07 12:18:42,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:http > 192.168.100.1:52441 RA",Non-Attack,No Attack
59,2025-07-07 12:18:42,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:26266 > 192.168.100.12:ms_wbt_server S",Attack,DoS (TCP Flood)
60,2025-07-07 12:18:42,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:ms_wbt_server > 192.168.100.1:26266 RA",Non-Attack,No Attack
61,2025-07-07 12:18:42,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:17175 > 192.168.100.12:ms_wbt_server S",Non-Attack,No Attack
62,2025-07-07 12:18:42,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:ms_wbt_server > 192.168.100.1:17175 RA",Non-Attack,No Attack
63,2025-07-07 12:18:42,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:690 > 192.168.100.12:http_alt S",Attack,Port Scan (Nmap)
64,2025-07-07 12:18:42,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:http_alt > 192.168.100.1:690 RA",Non-Attack,No Attack
65,2025-07-07 12:18:42,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:60854 > 192.168.100.12:http_alt S",Non-Attack,No Attack
66,2025-07-07 12:18:43,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:http_alt > 192.168.100.1:60854 RA",Non-Attack,No Attack
67,2025-07-07 12:18:43,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:52537 > 192.168.100.12:http_alt S",Non-Attack,No Attack
68,2025-07-07 12:18:43,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:http_alt > 192.168.100.1:52537 RA",Attack,DoS (TCP Flood)
69,2025-07-07 12:18:43,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:57158 > 192.168.100.12:http S",Non-Attack,No Attack
70,2025-07-07 12:18:43,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:http > 192.168.100.1:57158 RA",Non-Attack,No Attack
71,2025-07-07 12:18:43,192.168.100.1,192.168.100.18,TCP,54,"Ether / IP / TCP 192.168.100.1:54494 > 192.168.100.18:https S",Attack,DoS (TCP Flood)
72,2025-07-07 12:18:43,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:29236 > 192.168.100.12:https S",Non-Attack,No Attack
73,2025-07-07 12:18:43,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:https > 192.168.100.1:29236 RA",Non-Attack,No Attack
74,2025-07-07 12:18:43,192.168.100.1,192.168.100.16,TCP,54,"Ether / IP / TCP 192.168.100.1:19215 > 192.168.100.16:https S",Non-Attack,No Attack
75,2025-07-07 12:18:43,192.168.100.1,192.168.100.18,ARP,42,"Ether / ARP who has 192.168.100.18 says 192.168.100.1",Non-Attack,No Attack
76,2025-07-07 12:18:43,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:53329 > 192.168.100.12:ms_wbt_server S",Attack,Port Scan (Nmap)
77,2025-07-07 12:18:43,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:ms_wbt_server > 192.168.100.1:53329 RA",Non-Attack,No Attack
78,2025-07-07 12:18:44,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:7975 > 192.168.100.12:https S",Non-Attack,No Attack
79,2025-07-07 12:18:44,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:https > 192.168.100.1:7975 RA",Non-Attack,No Attack
80,2025-07-07 12:18:44,192.168.100.1,192.168.100.16,ARP,42,"Ether / ARP who has 192.168.100.16 says 192.168.100.1",Non-Attack,No Attack
81,2025-07-07 12:18:44,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:44861 > 192.168.100.12:https S",Non-Attack,No Attack
82,2025-07-07 12:18:44,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:https > 192.168.100.1:44861 RA",Non-Attack,No Attack
83,2025-07-07 12:18:44,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:46832 > 192.168.100.12:http_alt S",Attack,DoS (TCP Flood)
84,2025-07-07 12:18:44,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:http_alt > 192.168.100.1:46832 RA",Attack,DoS (TCP Flood)
85,2025-07-07 12:18:44,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:50191 > 192.168.100.12:http_alt S",Non-Attack,No Attack
86,2025-07-07 12:18:44,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:http_alt > 192.168.100.1:50191 RA",Non-Attack,No Attack
87,2025-07-07 12:18:44,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:59130 > 192.168.100.12:ms_wbt_server S",Non-Attack,No Attack
88,2025-07-07 12:18:44,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:ms_wbt_server > 192.168.100.1:59130 RA",Non-Attack,No Attack
89,2025-07-07 12:18:44,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:41738 > 192.168.100.12:http S",Attack,Port Scan (Nmap)
90,2025-07-07 12:18:44,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:http > 192.168.100.1:41738 RA",Non-Attack,No Attack
91,2025-07-07 12:18:44,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:27484 > 192.168.100.12:ms_wbt_server S",Non-Attack,No Attack
92,2025-07-07 12:18:45,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:ms_wbt_server > 192.168.100.1:27484 RA",Non-Attack,No Attack
93,2025-07-07 12:18:45,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:20224 > 192.168.100.12:https S",Non-Attack,No Attack
94,2025-07-07 12:18:45,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:https > 192.168.100.1:20224 RA",Non-Attack,No Attack
95,2025-07-07 12:18:45,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:42034 > 192.168.100.12:http S",Attack,DoS (TCP Flood)
96,2025-07-07 12:18:45,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:http > 192.168.100.1:42034 RA",Attack,DoS (TCP Flood)
97,2025-07-07 12:18:45,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:36748 > 192.168.100.19:ms_wbt_server S",Non-Attack,No Attack
98,2025-07-07 12:18:45,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:13281 > 192.168.100.12:ms_wbt_server S",Non-Attack,No Attack
99,2025-07-07 12:18:45,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:ms_wbt_server > 192.168.100.1:13281 RA",Non-Attack,No Attack
100,2025-07-07 12:18:45,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:12795 > 192.168.100.12:ms_wbt_server S",Non-Attack,No Attack
101,2025-07-07 12:18:45,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:ms_wbt_server > 192.168.100.1:12795 RA",Non-Attack,No Attack
102,2025-07-07 12:18:45,192.168.100.1,192.168.100.19,ARP,42,"Ether / ARP who has 192.168.100.19 says 192.168.100.1",Non-Attack,No Attack
103,2025-07-07 12:18:45,192.168.100.1,192.168.100.17,TCP,54,"Ether / IP / TCP 192.168.100.1:55555 > 192.168.100.17:http S",Non-Attack,No Attack
104,2025-07-07 12:18:45,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:27234 > 192.168.100.12:https S",Non-Attack,No Attack
105,2025-07-07 12:18:45,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:https > 192.168.100.1:27234 RA",Non-Attack,No Attack
106,2025-07-07 12:18:45,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:49134 > 192.168.100.12:ms_wbt_server S",Attack,DoS (TCP Flood)
107,2025-07-07 12:18:45,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:ms_wbt_server > 192.168.100.1:49134 RA",Non-Attack,No Attack
108,2025-07-07 12:18:45,192.168.100.1,192.168.100.17,ARP,42,"Ether / ARP who has 192.168.100.17 says 192.168.100.1",Non-Attack,No Attack
109,2025-07-07 12:18:45,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:22115 > 192.168.100.12:ms_wbt_server S",Non-Attack,No Attack
110,2025-07-07 12:18:46,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:ms_wbt_server > 192.168.100.1:22115 RA",Non-Attack,No Attack
111,2025-07-07 12:18:46,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:43730 > 192.168.100.12:https S",Non-Attack,No Attack
112,2025-07-07 12:18:46,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:https > 192.168.100.1:43730 RA",Attack,DoS (TCP Flood)
113,2025-07-07 12:18:46,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:23302 > 192.168.100.12:ms_wbt_server S",Non-Attack,No Attack
114,2025-07-07 12:18:46,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:ms_wbt_server > 192.168.100.1:23302 RA",Non-Attack,No Attack
115,2025-07-07 12:18:46,192.168.100.1,192.168.100.12,TCP,54,"Ether / IP / TCP 192.168.100.1:12608 > 192.168.100.12:http_alt S",Attack,Port Scan (Nmap)
116,2025-07-07 12:18:46,192.168.100.12,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.12:http_alt > 192.168.100.1:12608 RA",Non-Attack,No Attack
117,2025-07-07 12:18:46,192.168.100.1,192.168.100.18,TCP,54,"Ether / IP / TCP 192.168.100.1:62665 > 192.168.100.18:http_alt S",Non-Attack,No Attack
118,2025-07-07 12:18:46,192.168.100.1,192.168.100.16,TCP,54,"Ether / IP / TCP 192.168.100.1:27450 > 192.168.100.16:https S",Attack,DoS (TCP Flood)
119,2025-07-07 12:18:46,192.168.100.1,192.168.100.18,ARP,42,"Ether / ARP who has 192.168.100.18 says 192.168.100.1",Non-Attack,No Attack
