No.,Time,Source,Destination,Protocol,Length,Info,Type,Type_of_attack
41,2025-07-07 12:18:32,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:60853 > 192.168.100.19:http_alt S",Non-Attack,No Attack
42,2025-07-07 12:18:32,192.168.100.1,192.168.100.17,TCP,54,"Ether / IP / TCP 192.168.100.1:4237 > 192.168.100.17:https S",Non-Attack,No Attack
43,2025-07-07 12:18:32,192.168.100.1,192.168.100.19,ARP,42,"Ether / ARP who has 192.168.100.19 says 192.168.100.1",Non-Attack,No Attack
44,2025-07-07 12:18:32,192.168.100.1,192.168.100.17,ARP,42,"Ether / ARP who has 192.168.100.17 says 192.168.100.1",Non-Attack,No Attack
45,2025-07-07 12:18:33,192.168.100.1,192.168.100.18,TCP,54,"Ether / IP / TCP 192.168.100.1:37098 > 192.168.100.18:http_alt S",Non-Attack,No Attack
46,2025-07-07 12:18:33,192.168.100.1,192.168.100.16,TCP,54,"Ether / IP / TCP 192.168.100.1:56869 > 192.168.100.16:https S",Attack,DoS (TCP Flood)
47,2025-07-07 12:18:33,192.168.100.1,192.168.100.18,ARP,42,"Ether / ARP who has 192.168.100.18 says 192.168.100.1",Non-Attack,No Attack
48,2025-07-07 12:18:33,192.168.100.1,192.168.100.16,ARP,42,"Ether / ARP who has 192.168.100.16 says 192.168.100.1",Non-Attack,No Attack
49,2025-07-07 12:18:34,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:36376 > 192.168.100.19:https S",Attack,Port Scan (Nmap)
50,2025-07-07 12:18:34,192.168.100.1,192.168.100.19,ARP,42,"Ether / ARP who has 192.168.100.19 says 192.168.100.1",Non-Attack,No Attack
51,2025-07-07 12:18:34,192.168.100.1,192.168.100.17,TCP,54,"Ether / IP / TCP 192.168.100.1:47547 > 192.168.100.17:http S",Attack,Port Scan (Nmap)
52,2025-07-07 12:18:34,192.168.100.1,192.168.100.17,ARP,42,"Ether / ARP who has 192.168.100.17 says 192.168.100.1",Non-Attack,No Attack
53,2025-07-07 12:18:35,192.168.100.1,192.168.100.18,TCP,54,"Ether / IP / TCP 192.168.100.1:21273 > 192.168.100.18:https S",Non-Attack,No Attack
54,2025-07-07 12:18:36,192.168.100.1,192.168.100.16,TCP,54,"Ether / IP / TCP 192.168.100.1:46748 > 192.168.100.16:https S",Non-Attack,No Attack
55,2025-07-07 12:18:36,192.168.100.1,192.168.100.18,ARP,42,"Ether / ARP who has 192.168.100.18 says 192.168.100.1",Non-Attack,No Attack
56,2025-07-07 12:18:36,192.168.100.1,192.168.100.16,ARP,42,"Ether / ARP who has 192.168.100.16 says 192.168.100.1",Non-Attack,No Attack
57,2025-07-07 12:18:38,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:47522 > 192.168.100.19:http S",Non-Attack,No Attack
58,2025-07-07 12:18:38,192.168.100.1,192.168.100.19,ARP,42,"Ether / ARP who has 192.168.100.19 says 192.168.100.1",Non-Attack,No Attack
59,2025-07-07 12:18:38,192.168.100.1,192.168.100.17,TCP,54,"Ether / IP / TCP 192.168.100.1:20908 > 192.168.100.17:https S",Attack,DoS (TCP Flood)
60,2025-07-07 12:18:38,192.168.100.1,192.168.100.17,ARP,42,"Ether / ARP who has 192.168.100.17 says 192.168.100.1",Non-Attack,No Attack
61,2025-07-07 12:18:40,192.168.100.1,192.168.100.18,TCP,54,"Ether / IP / TCP 192.168.100.1:64577 > 192.168.100.18:https S",Non-Attack,No Attack
62,2025-07-07 12:18:40,192.168.100.1,192.168.100.16,TCP,54,"Ether / IP / TCP 192.168.100.1:21541 > 192.168.100.16:https S",Non-Attack,No Attack
63,2025-07-07 12:18:40,192.168.100.1,192.168.100.18,ARP,42,"Ether / ARP who has 192.168.100.18 says 192.168.100.1",Non-Attack,No Attack
64,2025-07-07 12:18:40,192.168.100.1,192.168.100.16,ARP,42,"Ether / ARP who has 192.168.100.16 says 192.168.100.1",Non-Attack,No Attack
65,2025-07-07 12:18:40,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:31091 > 192.168.100.19:http_alt S",Non-Attack,No Attack
66,2025-07-07 12:18:40,192.168.100.1,192.168.100.19,ARP,42,"Ether / ARP who has 192.168.100.19 says 192.168.100.1",Non-Attack,No Attack
67,2025-07-07 12:18:40,192.168.100.1,192.168.100.17,TCP,54,"Ether / IP / TCP 192.168.100.1:57917 > 192.168.100.17:https S",Non-Attack,No Attack
68,2025-07-07 12:18:41,192.168.100.1,192.168.100.17,ARP,42,"Ether / ARP who has 192.168.100.17 says 192.168.100.1",Non-Attack,No Attack
69,2025-07-07 12:18:42,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:30701 > 192.168.100.15:https S",Non-Attack,No Attack
70,2025-07-07 12:18:42,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:https > 192.168.100.1:30701 RA",Non-Attack,No Attack
71,2025-07-07 12:18:42,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:18899 > 192.168.100.15:http S",Attack,DoS (TCP Flood)
72,2025-07-07 12:18:42,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http > 192.168.100.1:18899 RA",Non-Attack,No Attack
73,2025-07-07 12:18:42,192.168.100.1,192.168.100.18,TCP,54,"Ether / IP / TCP 192.168.100.1:54494 > 192.168.100.18:https S",Non-Attack,No Attack
74,2025-07-07 12:18:42,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:35610 > 192.168.100.15:http_alt S",Non-Attack,No Attack
75,2025-07-07 12:18:42,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http_alt > 192.168.100.1:35610 RA",Non-Attack,No Attack
76,2025-07-07 12:18:42,192.168.100.1,192.168.100.16,TCP,54,"Ether / IP / TCP 192.168.100.1:19215 > 192.168.100.16:https S",Non-Attack,No Attack
77,2025-07-07 12:18:42,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:11314 > 192.168.100.15:http_alt S",Non-Attack,No Attack
78,2025-07-07 12:18:42,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http_alt > 192.168.100.1:11314 RA",Non-Attack,No Attack
79,2025-07-07 12:18:42,192.168.100.1,192.168.100.18,ARP,42,"Ether / ARP who has 192.168.100.18 says 192.168.100.1",Non-Attack,No Attack
80,2025-07-07 12:18:42,192.168.100.1,192.168.100.16,ARP,42,"Ether / ARP who has 192.168.100.16 says 192.168.100.1",Non-Attack,No Attack
81,2025-07-07 12:18:42,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:12257 > 192.168.100.15:http_alt S",Non-Attack,No Attack
82,2025-07-07 12:18:42,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http_alt > 192.168.100.1:12257 RA",Non-Attack,No Attack
83,2025-07-07 12:18:42,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:51239 > 192.168.100.15:http_alt S",Attack,DoS (TCP Flood)
84,2025-07-07 12:18:42,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http_alt > 192.168.100.1:51239 RA",Attack,DoS (TCP Flood)
85,2025-07-07 12:18:42,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:46847 > 192.168.100.15:ms_wbt_server S",Attack,Port Scan (Nmap)
86,2025-07-07 12:18:42,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:ms_wbt_server > 192.168.100.1:46847 RA",Non-Attack,No Attack
87,2025-07-07 12:18:42,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:58680 > 192.168.100.15:http_alt S",Non-Attack,No Attack
88,2025-07-07 12:18:42,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http_alt > 192.168.100.1:58680 RA",Non-Attack,No Attack
89,2025-07-07 12:18:43,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:56474 > 192.168.100.15:http_alt S",Non-Attack,No Attack
90,2025-07-07 12:18:43,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http_alt > 192.168.100.1:56474 RA",Non-Attack,No Attack
91,2025-07-07 12:18:43,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:12011 > 192.168.100.15:https S",Non-Attack,No Attack
92,2025-07-07 12:18:43,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:https > 192.168.100.1:12011 RA",Non-Attack,No Attack
93,2025-07-07 12:18:43,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:16182 > 192.168.100.15:http S",Non-Attack,No Attack
94,2025-07-07 12:18:43,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http > 192.168.100.1:16182 RA",Non-Attack,No Attack
95,2025-07-07 12:18:43,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:4349 > 192.168.100.15:ms_wbt_server S",Attack,DoS (TCP Flood), Port Scan (Nmap)
96,2025-07-07 12:18:43,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:ms_wbt_server > 192.168.100.1:4349 RA",Attack,DoS (TCP Flood)
97,2025-07-07 12:18:43,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:41232 > 192.168.100.15:http_alt S",Non-Attack,No Attack
98,2025-07-07 12:18:43,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http_alt > 192.168.100.1:41232 RA",Non-Attack,No Attack
99,2025-07-07 12:18:43,192.168.100.1,192.168.100.19,TCP,54,"Ether / IP / TCP 192.168.100.1:36748 > 192.168.100.19:ms_wbt_server S",Non-Attack,No Attack
100,2025-07-07 12:18:43,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:44458 > 192.168.100.15:http_alt S",Non-Attack,No Attack
101,2025-07-07 12:18:44,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http_alt > 192.168.100.1:44458 RA",Non-Attack,No Attack
102,2025-07-07 12:18:44,192.168.100.1,192.168.100.19,ARP,42,"Ether / ARP who has 192.168.100.19 says 192.168.100.1",Non-Attack,No Attack
103,2025-07-07 12:18:44,192.168.100.1,192.168.100.17,TCP,54,"Ether / IP / TCP 192.168.100.1:55555 > 192.168.100.17:http S",Non-Attack,No Attack
104,2025-07-07 12:18:44,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:34164 > 192.168.100.15:https S",Non-Attack,No Attack
105,2025-07-07 12:18:44,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:https > 192.168.100.1:34164 RA",Non-Attack,No Attack
106,2025-07-07 12:18:44,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:35004 > 192.168.100.15:http S",Attack,DoS (TCP Flood)
107,2025-07-07 12:18:44,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http > 192.168.100.1:35004 RA",Non-Attack,No Attack
108,2025-07-07 12:18:44,192.168.100.1,192.168.100.17,ARP,42,"Ether / ARP who has 192.168.100.17 says 192.168.100.1",Non-Attack,No Attack
109,2025-07-07 12:18:44,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:25352 > 192.168.100.15:ms_wbt_server S",Attack,Port Scan (Nmap)
110,2025-07-07 12:18:45,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:ms_wbt_server > 192.168.100.1:25352 RA",Non-Attack,No Attack
111,2025-07-07 12:18:45,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:47085 > 192.168.100.15:ms_wbt_server S",Non-Attack,No Attack
112,2025-07-07 12:18:45,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:ms_wbt_server > 192.168.100.1:47085 RA",Attack,DoS (TCP Flood)
113,2025-07-07 12:18:45,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:25377 > 192.168.100.15:http_alt S",Non-Attack,No Attack
114,2025-07-07 12:18:45,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http_alt > 192.168.100.1:25377 RA",Non-Attack,No Attack
115,2025-07-07 12:18:45,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:54646 > 192.168.100.15:ms_wbt_server S",Non-Attack,No Attack
116,2025-07-07 12:18:45,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:ms_wbt_server > 192.168.100.1:54646 RA",Non-Attack,No Attack
117,2025-07-07 12:18:45,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:31186 > 192.168.100.15:http S",Non-Attack,No Attack
118,2025-07-07 12:18:45,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http > 192.168.100.1:31186 RA",Non-Attack,No Attack
119,2025-07-07 12:18:45,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:33293 > 192.168.100.15:https S",Attack,DoS (TCP Flood), Port Scan (Nmap)
120,2025-07-07 12:18:45,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:https > 192.168.100.1:33293 RA",Non-Attack,No Attack
121,2025-07-07 12:18:45,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:1735 > 192.168.100.15:https S",Non-Attack,No Attack
122,2025-07-07 12:18:45,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:https > 192.168.100.1:1735 RA",Non-Attack,No Attack
123,2025-07-07 12:18:45,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:47730 > 192.168.100.15:ms_wbt_server S",Non-Attack,No Attack
124,2025-07-07 12:18:45,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:ms_wbt_server > 192.168.100.1:47730 RA",Attack,DoS (TCP Flood)
125,2025-07-07 12:18:45,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:36344 > 192.168.100.15:http_alt S",Non-Attack,No Attack
126,2025-07-07 12:18:45,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http_alt > 192.168.100.1:36344 RA",Non-Attack,No Attack
127,2025-07-07 12:18:45,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:8069 > 192.168.100.15:ms_wbt_server S",Non-Attack,No Attack
128,2025-07-07 12:18:45,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:ms_wbt_server > 192.168.100.1:8069 RA",Non-Attack,No Attack
129,2025-07-07 12:18:45,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:17873 > 192.168.100.15:https S",Non-Attack,No Attack
130,2025-07-07 12:18:46,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:https > 192.168.100.1:17873 RA",Non-Attack,No Attack
131,2025-07-07 12:18:46,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:32201 > 192.168.100.15:https S",Attack,DoS (TCP Flood)
132,2025-07-07 12:18:46,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:https > 192.168.100.1:32201 RA",Non-Attack,No Attack
133,2025-07-07 12:18:46,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:23341 > 192.168.100.15:https S",Non-Attack,No Attack
134,2025-07-07 12:18:46,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:https > 192.168.100.1:23341 RA",Non-Attack,No Attack
135,2025-07-07 12:18:46,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:16570 > 192.168.100.15:ms_wbt_server S",Non-Attack,No Attack
136,2025-07-07 12:18:46,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:ms_wbt_server > 192.168.100.1:16570 RA",Attack,DoS (TCP Flood)
137,2025-07-07 12:18:46,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:14840 > 192.168.100.15:http_alt S",Non-Attack,No Attack
138,2025-07-07 12:18:46,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http_alt > 192.168.100.1:14840 RA",Non-Attack,No Attack
139,2025-07-07 12:18:46,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:52682 > 192.168.100.15:http_alt S",Non-Attack,No Attack
140,2025-07-07 12:18:46,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http_alt > 192.168.100.1:52682 RA",Non-Attack,No Attack
141,2025-07-07 12:18:47,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:49513 > 192.168.100.15:http S",Attack,Port Scan (Nmap)
142,2025-07-07 12:18:47,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:http > 192.168.100.1:49513 RA",Non-Attack,No Attack
143,2025-07-07 12:18:47,192.168.100.1,192.168.100.18,TCP,54,"Ether / IP / TCP 192.168.100.1:62665 > 192.168.100.18:http_alt S",Attack,DoS (TCP Flood)
144,2025-07-07 12:18:47,192.168.100.1,192.168.100.15,TCP,54,"Ether / IP / TCP 192.168.100.1:25121 > 192.168.100.15:https S",Non-Attack,No Attack
145,2025-07-07 12:18:47,192.168.100.15,192.168.100.1,TCP,54,"Ether / IP / TCP 192.168.100.15:https > 192.168.100.1:25121 RA",Non-Attack,No Attack
146,2025-07-07 12:18:47,192.168.100.1,192.168.100.16,TCP,54,"Ether / IP / TCP 192.168.100.1:27450 > 192.168.100.16:https S",Non-Attack,No Attack
